"X","gross","genres","movie_title","movie_imdb_link","budget","title_year","imdb_score","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Musical","Mystery","Romance","Sci.Fi","Sport","Thriller","War","Western","rt_score","t_gross","t_budget","t_imdb_score","t_rt_score"
3289,71519230,"Action|Horror|Sci-Fi|Thriller","The Purge: Anarchy ","http://www.imdb.com/title/tt2975578/?ref_=fn_tt_tt_1",9e+06,2014,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,56,363.845712872906,215.089023002066,6.5,0.14946323357073
3295,16235293,"Horror","Black Christmas ","http://www.imdb.com/title/tt0454082/?ref_=fn_tt_tt_1",9e+06,2006,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,249.907204541479,215.089023002066,4.5,-1.06444156490296
3306,2955039,"Biography|Drama|Sport","Gracie ","http://www.imdb.com/title/tt0441007/?ref_=fn_tt_tt_1",9e+06,2007,6.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60,161.844393934042,215.089023002066,6.2,0.250785182748235
3308,4881867,"Comedy|Music","Hamlet 2 ","http://www.imdb.com/title/tt1104733/?ref_=fn_tt_tt_1",9e+06,2008,6.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,184.0210515287,215.089023002066,6.4,0.30236184494975
3311,11860839,"Documentary|Music","Glee: The 3D Concert Movie ","http://www.imdb.com/title/tt1922612/?ref_=fn_tt_tt_1",9e+06,2011,5.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,230.74094253072,215.089023002066,5.4,0.250785182748235
3316,883887,"Drama","Princess Kaiulani ","http://www.imdb.com/title/tt1185344/?ref_=fn_tt_tt_1",9e+06,2009,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,118.647634933918,215.089023002066,6.2,-0.903356660859843
3329,14373825,"Crime|Mystery|Thriller","Awake ","http://www.imdb.com/title/tt0211933/?ref_=fn_tt_tt_1",8600000,2007,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,242.293573264036,212.613043364356,6.5,-0.730071412256723
3333,39462438,"Drama|Music|Romance","Crazy Heart ","http://www.imdb.com/title/tt1263670/?ref_=fn_tt_tt_1",7e+06,2009,7.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,91,313.034094367531,201.747468944416,7.3,1.31616457200507
3335,21564616,"Comedy","Baggage Claim ","http://www.imdb.com/title/tt1171222/?ref_=fn_tt_tt_1",8500000,2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,268.580901543249,211.980589773161,5,-1.06444156490296
3340,34017854,"Comedy","The DUFF ","http://www.imdb.com/title/tt1666801/?ref_=fn_tt_tt_1",8500000,2015,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,301.482769708095,211.980589773161,6.5,0.547320713351646
3347,6262942,"Action|Adventure|Drama","All Is Lost ","http://www.imdb.com/title/tt2017038/?ref_=fn_tt_tt_1",9e+06,2013,6.9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,196.103455699201,215.089023002066,6.9,1.51919717863482
3354,140244,"Horror|Musical|Sci-Fi","Repo! The Genetic Opera ","http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1",8500000,2008,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,35,73.4071475198775,211.980589773161,6.7,-0.381313958869171
3358,32279955,"Crime|Drama|Thriller","Nightcrawler ","http://www.imdb.com/title/tt2872718/?ref_=fn_tt_tt_1",8500000,2014,7.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,95,297.504099457312,211.980589773161,7.9,1.60310764212313
3362,59889948,"Comedy|Drama","Little Miss Sunshine ","http://www.imdb.com/title/tt0449059/?ref_=fn_tt_tt_1",8e+06,2006,7.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,347.883153467987,208.7318358778,7.9,1.31616457200507
3369,34963967,"Comedy|Drama|Romance","50/50 ","http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1",8e+06,2011,7.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94,303.585010156567,208.7318358778,7.7,1.51919717863482
3370,25926543,"Horror|Mystery|Thriller","Shutter ","http://www.imdb.com/title/tt0482599/?ref_=fn_tt_tt_1",8e+06,2008,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,68,281.427717428669,208.7318358778,5.2,0.462721010177276
3372,26049082,"Comedy|Romance","That Awkward Moment ","http://www.imdb.com/title/tt1800246/?ref_=fn_tt_tt_1",8e+06,2014,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,281.764382116514,208.7318358778,6.1,-0.730071412256723
3382,16699684,"Comedy|Romance","New in Town ","http://www.imdb.com/title/tt1095174/?ref_=fn_tt_tt_1",8e+06,2009,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,251.703724958825,208.7318358778,5.6,-0.547320713351646
3387,10269307,"Action|Crime|Thriller","The Boondock Saints II: All Saints Day ","http://www.imdb.com/title/tt1300851/?ref_=fn_tt_tt_1",8e+06,2009,6.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,222.435896341046,208.7318358778,6.3,-0.730071412256723
3389,17536788,"Comedy|Drama|Romance","Enough Said ","http://www.imdb.com/title/tt2390361/?ref_=fn_tt_tt_1",8e+06,2013,7.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96,254.849603632332,208.7318358778,7.1,1.70011704961397
3390,58401464,"Comedy|Romance","Easy A ","http://www.imdb.com/title/tt1282140/?ref_=fn_tt_tt_1",8e+06,2010,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,345.676079955027,208.7318358778,7.1,1.02168356313749
3393,10106233,"Comedy|Drama","Prom ","http://www.imdb.com/title/tt1604171/?ref_=fn_tt_tt_1",8e+06,2011,5.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,221.531556923889,208.7318358778,5.4,-0.354756155827213
3399,3442820,"Animation|Comedy|Drama|Romance","Anomalisa ","http://www.imdb.com/title/tt2401878/?ref_=fn_tt_tt_1",8e+06,2015,7.3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93,168.301306526117,208.7318358778,7.3,1.44479722250881
3404,6350058,"Comedy|Drama|Romance","It's Kind of a Funny Story ","http://www.imdb.com/title/tt0804497/?ref_=fn_tt_tt_1",8e+06,2010,7.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,196.795702820295,208.7318358778,7.2,0.19986756443194
3410,16168741,"Drama|Music","Begin Again ","http://www.imdb.com/title/tt1980929/?ref_=fn_tt_tt_1",8e+06,2013,7.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83,249.646598368049,208.7318358778,7.4,0.941332186301316
3412,398420,"Crime|Drama","Brooklyn Rules ","http://www.imdb.com/title/tt0283503/?ref_=fn_tt_tt_1",8e+06,2007,6.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,96.4951896504356,208.7318358778,6.4,-0.124410703516544
3419,108662,"Crime|Horror|Thriller","Pathology ","http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1",8e+06,2008,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43,68.6238744985092,208.7318358778,6,-0.174609938698074
3421,53481,"Crime|Drama|Thriller","10th & Wolf ","http://www.imdb.com/title/tt0360323/?ref_=fn_tt_tt_1",8e+06,2006,6.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,56.8288871370256,208.7318358778,6.4,-0.866641233146676
3440,17544812,"Horror","Hostel: Part II ","http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1",1e+07,2007,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,254.879207869677,220.93653007614,5.4,-0.14946323357073
3446,4131640,"Comedy|Crime","Witless Protection ","http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1",7500000,2008,3.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176.339395534678,205.327027878421,3.1,-1.70011704961397
3448,10814185,"Comedy|Crime|Romance","Extract ","http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1",8e+06,2009,6.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,225.381527272469,208.7318358778,6.2,0.328446277586519
3456,872643,"Comedy|Family|Romance","Ta Ra Rum Pum ","http://www.imdb.com/title/tt0833553/?ref_=fn_tt_tt_1",6e+06,2007,5.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,67,118.25570760483,193.969280153591,5.4,0.435270167048313
3462,336530303,"Action|Adventure|Romance","Spider-Man 3 ","http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1",2.58e+08,2007,6.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,537.771350693405,502.949755367674,6.2,0.328446277586519
3464,143492840,"Comedy|Drama|Romance","Juno ","http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1",7500000,2007,7.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94,433.791725720935,205.327027878421,7.5,1.51919717863482
3469,32391374,"Comedy|Drama|Romance","500 Days of Summer ","http://www.imdb.com/title/tt1022603/?ref_=fn_tt_tt_1",7500000,2009,7.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86,297.763934783465,205.327027878421,7.7,1.06444156490296
3471,113709992,"Comedy|Drama","Magic Mike ","http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1",7e+06,2012,6.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,409.056678627638,201.747468944416,6.1,0.866641233146676
3476,37295394,"Comedy|Drama","Jumping the Broom ","http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1",6600000,2011,5.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,308.589072028285,198.743049823486,5.7,0.14946323357073
3488,15818967,"Horror|Mystery","Devil's Due ","http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1",7e+06,2014,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,248.263560607102,201.747468944416,4,-0.903356660859843
3492,17474107,"Comedy|Crime|Drama","Dope ","http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1",7e+06,2015,7.3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,254.617994164861,201.747468944416,7.3,1.20624568818228
3497,9190525,"Comedy|Drama","A Serious Man ","http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1",7e+06,2009,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,216.239428541515,201.747468944416,7,1.20624568818228
3498,9176553,"Drama|Mystery","Get Low ","http://www.imdb.com/title/tt1194263/?ref_=fn_tt_tt_1",7500000,2009,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85,216.155675405808,205.327027878421,7.1,1.02168356313749
3500,14612840,"Drama|Music","Beyond the Lights ","http://www.imdb.com/title/tt3125324/?ref_=fn_tt_tt_1",7e+06,2014,6.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,82,243.311122481804,201.747468944416,6.9,0.903356660859843
3501,9166863,"Drama|Romance","A Single Man ","http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1",7e+06,2009,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85,216.09753391828,201.747468944416,7.6,1.02168356313749
3506,5694308,"Comedy|Sport","Who's Your Caddy? ","http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1",7e+06,2007,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,191.398052039203,201.747468944416,2,-1.51919717863482
3512,2344847,"Drama|Sport","Redbelt ","http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1",7e+06,2008,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68,152.526768370173,201.747468944416,6.8,0.462721010177276
3513,7455447,"Comedy|Drama|Romance","Cyrus ","http://www.imdb.com/title/tt1336617/?ref_=fn_tt_tt_1",7e+06,2010,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,205.015461386704,201.747468944416,6.3,0.831058479296574
3516,1654367,"Biography|Drama","Factory Girl ","http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1",7e+06,2006,6.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,139.455748553278,201.747468944416,6.4,-0.866641233146676
3519,1889522,"Drama|Sport","The Mighty Macs ","http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1",7e+06,2009,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46,144.302331772591,201.747468944416,6.5,-0.0994360268467557
3521,1110286,"Drama|Romance","Mother and Child ","http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1",4825000,2009,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,79,125.843049633739,183.471097021333,7.2,0.796498108893595
3524,1768416,"Comedy|Drama","Somewhere ","http://www.imdb.com/title/tt1421051/?ref_=fn_tt_tt_1",7e+06,2010,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,141.866680645835,201.747468944416,6.3,0.547320713351646
3527,382946,"Drama","Hesher ","http://www.imdb.com/title/tt1403177/?ref_=fn_tt_tt_1",7e+06,2010,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,95.5048789497985,201.747468944416,7.1,0.0745232278451489
3531,532988,"Biography|Drama|Romance","Freeheld ","http://www.imdb.com/title/tt1658801/?ref_=fn_tt_tt_1",7e+06,2015,6.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48,104.078510092209,201.747468944416,6.5,-0.0496566029406726
3532,453079,"Comedy","The Extra Man ","http://www.imdb.com/title/tt1361313/?ref_=fn_tt_tt_1",7e+06,2010,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,99.777564595235,201.747468944416,5.9,-0.19986756443194
3555,84263837,"Horror|Mystery","Annabelle ","http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1",6500000,2014,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,379.239530191053,197.970681309794,5.4,-0.547320713351646
3563,13367101,"Comedy|Drama|Romance","Friends with Money ","http://www.imdb.com/title/tt0436331/?ref_=fn_tt_tt_1",6500000,2006,5.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,72,237.86292385701,197.970681309794,5.9,0.576382847342255
3573,66637,"Drama|Romance|War","The Messenger ","http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1",6500000,2009,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,89,60.2671218090918,197.970681309794,7.2,1.20624568818228
3596,26236603,"Drama|Sport","The Wrestler ","http://www.imdb.com/title/tt1125849/?ref_=fn_tt_tt_1",6e+06,2008,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,282.277286637861,193.969280153591,7.9,1.96421684194863
3601,13235267,"Comedy|Family","Daddy Day Camp ","http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1",6e+06,2007,2.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,237.264357867597,193.969280153591,2.9,-2.17402882769648
3610,9203192,"Comedy|Crime|Drama","Bernie ","http://www.imdb.com/title/tt1704573/?ref_=fn_tt_tt_1",5e+06,2011,6.8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,216.315276550871,185.148321800635,6.8,1.20624568818228
3614,11434867,"Drama|Mystery|Romance|Thriller","The Words ","http://www.imdb.com/title/tt1840417/?ref_=fn_tt_tt_1",6e+06,2012,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,24,228.60431701204,193.969280153591,7.1,-0.698045859480917
3615,5895238,"Comedy|Western","Casa de mi Padre ","http://www.imdb.com/title/tt1702425/?ref_=fn_tt_tt_1",6e+06,2012,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,193.099411272104,193.969280153591,5.5,-0.225253363068436
3616,6670712,"Comedy|Drama","City Island ","http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1",6e+06,2009,7.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,199.283925743325,193.969280153591,7.4,0.866641233146676
3618,4693919,"Comedy","College ","http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1",6500000,2008,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,182.184657020419,197.970681309794,4.6,-1.10923983389768
3621,4542775,"Comedy|Romance","Miss March ","http://www.imdb.com/title/tt1151922/?ref_=fn_tt_tt_1",6e+06,2009,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,180.667426983994,193.969280153591,5.1,-1.60310764212313
3622,3588432,"Comedy|Drama","Wish I Was Here ","http://www.imdb.com/title/tt2870708/?ref_=fn_tt_tt_1",6e+06,2014,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,170.094949155184,193.969280153591,6.7,-0.14946323357073
3632,2077046,"Comedy|Drama|Romance","The Wackness ","http://www.imdb.com/title/tt1082886/?ref_=fn_tt_tt_1",6e+06,2008,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,147.852350977112,193.969280153591,7,0.490525095280763
3636,399611,"Biography|Drama|Sport","The 5th Quarter ","http://www.imdb.com/title/tt1130964/?ref_=fn_tt_tt_1",6e+06,2010,5.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50,96.5702083701729,193.969280153591,5.7,0
3638,115862,"Drama|Romance","The Greatest ","http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1",6e+06,2009,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,89,69.7981112011496,193.969280153591,6.7,1.20624568818228
3640,117560,"Drama|Romance","Come Early Morning ","http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1",6e+06,2006,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83,70.0670223886626,193.969280153591,6.2,0.941332186301316
3643,36497,"Comedy","Surfer, Dude ","http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1",6e+06,2008,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2871602056395,193.969280153591,4.7,-2.579268135445
3648,65804,"Crime|Drama|Thriller","Deadfall ","http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1",1.2e+07,2012,6.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,60.0653295892098,231.426476510617,6.3,-0.435270167048313
3654,20200,"Drama|Music","Song One ","http://www.imdb.com/title/tt2182972/?ref_=fn_tt_tt_1",6e+06,2014,5.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34,43.6867619425801,193.969280153591,5.8,-0.408143511816288
3665,7009668,"Action|Sport","Crossover ","http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1",5600000,2006,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,201.818473841303,190.583942327823,2.1,-1.96421684194863
3673,24475193,"Comedy|Drama|Romance","Don Jon ","http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1",3e+06,2013,6.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81,277.346503749261,162.471658011513,6.6,0.866641233146676
3688,27445,"Action|Comedy|Drama|Thriller","Salvation Boulevard ","http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1",9e+06,2011,5.3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,47.4844171033703,215.089023002066,5.3,-0.796498108893595
3689,766487,"Comedy|Romance","The Ten ","http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1",5250000,2007,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,114.354885517264,187.469594347632,5,-0.328446277586519
3697,83574831,"Fantasy|Horror|Thriller","Insidious: Chapter 2 ","http://www.imdb.com/title/tt2226417/?ref_=fn_tt_tt_1",5e+06,2013,6.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,39,378.453701133864,185.148321800635,6.6,-0.276481563965647
3702,104007828,"Horror","Paranormal Activity 3 ","http://www.imdb.com/title/tt1778304/?ref_=fn_tt_tt_1",5e+06,2011,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,399.948963493959,185.148321800635,5.8,0.462721010177276
3703,50820940,"Fantasy|Horror","Ouija ","http://www.imdb.com/title/tt1204977/?ref_=fn_tt_tt_1",5e+06,2014,4.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,82,333.730796879573,185.148321800635,4.4,0.903356660859843
3705,43771291,"Mystery|Thriller","The Gift ","http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1",5e+06,2015,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,93,321.354883909075,185.148321800635,7.1,1.44479722250881
3707,53884821,"Horror","Paranormal Activity 4 ","http://www.imdb.com/title/tt2109184/?ref_=fn_tt_tt_1",5e+06,2012,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,338.709862283313,185.148321800635,4.6,-0.698045859480917
3713,32453345,"Fantasy|Horror|Thriller","Paranormal Activity: The Marked Ones ","http://www.imdb.com/title/tt2473682/?ref_=fn_tt_tt_1",5e+06,2014,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,39,297.908164625644,185.148321800635,5,-0.276481563965647
3715,27296514,"Biography|Drama","Dallas Buyers Club ","http://www.imdb.com/title/tt0790636/?ref_=fn_tt_tt_1",5e+06,2013,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,285.125760541948,185.148321800635,8,1.51919717863482
3716,25799043,"Horror|Sci-Fi|Thriller","The Lazarus Effect ","http://www.imdb.com/title/tt2918436/?ref_=fn_tt_tt_1",3300000,2015,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,14,281.076153592994,166.485903814174,5.2,-1.06444156490296
3718,27689474,"Horror|Mystery","Oculus ","http://www.imdb.com/title/tt2388715/?ref_=fn_tt_tt_1",5e+06,2013,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,73,286.160751770733,185.148321800635,6.5,0.605940212380161
3719,24138847,"Comedy","Clerks II ","http://www.imdb.com/title/tt0424345/?ref_=fn_tt_tt_1",5e+06,2006,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,276.374893637112,185.148321800635,7.4,0.328446277586519
3721,21501098,"Comedy|Drama","The Way Way Back ","http://www.imdb.com/title/tt1727388/?ref_=fn_tt_tt_1",5e+06,2013,7.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,268.379959516002,185.148321800635,7.4,1.02168356313749
3727,24809547,"Comedy|Drama","Our Idiot Brother ","http://www.imdb.com/title/tt1637706/?ref_=fn_tt_tt_1",5e+06,2011,6.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,278.302484263384,185.148321800635,6.4,0.462721010177276
3731,21197315,"Horror|Mystery|Thriller","As Above, So Below ","http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1",5e+06,2014,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,25,267.412724585654,185.148321800635,6.1,-0.666720792326638
3732,17382982,"Drama|Thriller","Addicted ","http://www.imdb.com/title/tt2205401/?ref_=fn_tt_tt_1",5e+06,2014,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,81,254.280168725029,185.148321800635,5.2,0.866641233146676
3734,18656400,"Drama","Still Alice ","http://www.imdb.com/title/tt3316960/?ref_=fn_tt_tt_1",5e+06,2014,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,258.885693782838,185.148321800635,7.5,1.15638246077668
3739,14123773,"Crime|Drama","Spring Breakers ","http://www.imdb.com/title/tt2101441/?ref_=fn_tt_tt_1",5e+06,2012,5.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,241.215361782944,185.148321800635,5.3,0.435270167048313
3743,13350177,"Drama|Horror|Thriller","The Haunting of Molly Hartley ","http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1",5e+06,2008,3.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,237.786332212493,185.148321800635,3.8,-1.81641372945145
3749,17683670,"Horror|Mystery|Sci-Fi|Thriller","Apollo 18 ","http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1",5e+06,2011,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,24,255.389917951382,185.148321800635,5.2,-0.698045859480917
3750,12055108,"Comedy|Drama","Sunshine Cleaning ","http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1",8e+06,2008,6.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,231.696301495723,208.7318358778,6.9,0.576382847342255
3751,27285953,"Action|Thriller","No Escape ","http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1",5e+06,2015,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,285.097790850703,185.148321800635,6.8,-0.124410703516544
3755,10572742,"Drama|Romance","Not Easily Broken ","http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1",8e+06,2009,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,224.090343873565,208.7318358778,6.1,-0.435270167048313
